id,date,proposalx,d1e1,d2e1,d3e1,turnoutx,titel_kurz_d,age,age_category,part,vote_x,educ
1290564.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,53.0,class45,did not,,5
1290565.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,51.0,class45,did,don’t know,9
1290566.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,60.0,class55,did not,,9
1290567.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,68.0,class65,did,yes (accepted),8
1290568.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,57.0,class55,did,yes (accepted),5
1290569.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,31.0,class25,did,yes (accepted),9
1290570.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,74.0,class65,did,no (rejected),9
1290571.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,28.0,class25,did,yes (accepted),5
1290572.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,43.0,class35,did not,,6
1290573.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,73.0,class65,did not,,9
1290574.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,76.0,class75,did,yes (accepted),9
1290575.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,76.0,class75,did,yes (accepted),6
1290576.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,21.0,class18,did,yes (accepted),6
1290577.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,20.0,class18,did not,,5
1290578.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,27.0,class25,did not,,9
1290579.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,25.0,class25,did not,,9
1290580.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,69.0,class65,did not,,2
1290581.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,74.0,class65,did not,,5
1290582.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,22.0,class18,did,yes (accepted),6
1290583.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,65.0,class65,did not,,6
1290584.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,62.0,class55,did,yes (accepted),8
1290585.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,61.0,class55,did,yes (accepted),5
1290586.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,85.0,class75,did not,,5
1290587.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,33.0,class25,did not,,9
1290588.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,79.0,class75,did,yes (accepted),5
1290589.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,50.0,class45,did,yes (accepted),5
1290590.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,53.0,class45,did not,,5
1290591.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,43.0,class35,did,no (rejected),8
1290592.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,23.0,class18,did not,,6
1290593.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,87.0,class75,did,no (rejected),5
1290594.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,85.0,class75,did not,,2
1290595.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,60.0,class55,did,yes (accepted),9
1290596.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,64.0,class55,did,no (rejected),5
1290597.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,55.0,class55,did,no (rejected),5
1290598.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,40.0,class35,did not,,8
1290599.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,57.0,class55,did,no (rejected),8
1290600.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,66.0,class65,did,no answer,2
1290601.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,20.0,class18,did not,,5
1290602.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,43.0,class35,did,no (rejected),5
1290603.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,48.0,class45,did not,,5
1290604.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,42.0,class35,did not,,5
1290605.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,63.0,class55,did not,,5
1290606.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,41.0,class35,did not,,5
1290607.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,55.0,class55,did,yes (accepted),5
1290608.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,68.0,class65,did not,,5
1290609.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,56.0,class55,did,yes (accepted),8
1290610.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,67.0,class65,did not,,5
1290611.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,37.0,class35,did,yes (accepted),8
1290612.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,77.0,class75,did,no (rejected),9
1290613.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,53.0,class45,did not,,9
1290614.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,73.0,class65,did,yes (accepted),5
1290615.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,64.0,class55,did,yes (accepted),5
1290616.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,52.0,class45,did not,,5
1290617.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,21.0,class18,did,yes (accepted),6
1290618.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,39.0,class35,did,don’t know,8
1290619.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,60.0,class55,did,yes (accepted),6
1290620.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,70.0,class65,did,no (rejected),5
1290621.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,58.0,class55,did not,,5
1290622.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,80.0,class75,did,yes (accepted),5
1290623.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,66.0,class65,did,yes (accepted),9
1290624.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,36.0,class35,did not,,5
1290625.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,51.0,class45,did,yes (accepted),9
1290626.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,54.0,class45,did,no (rejected),9
1290627.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,62.0,class55,did,yes (accepted),9
1290628.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,88.0,class75,did,yes (accepted),2
1290629.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,56.0,class55,did,yes (accepted),9
1290630.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,21.0,class18,did not,,5
1290631.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,44.0,class35,did,yes (accepted),9
1290632.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,74.0,class65,did not,,6
1290633.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,52.0,class45,did,yes (accepted),6
1290634.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,46.0,class45,did not,,5
1290635.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,22.0,class18,did not,,2
1290636.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,70.0,class65,did,no (rejected),8
1290637.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,69.0,class65,did,yes (accepted),5
1290638.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,24.0,class18,did not,,9
1290639.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,83.0,class75,did,yes (accepted),2
1290640.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,49.0,class45,did,voted blank / did not vote for this voting proposal,5
1290641.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,73.0,class65,did,yes (accepted),5
1290642.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,51.0,class45,did,yes (accepted),5
1290643.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,73.0,class65,did,yes (accepted),5
1290644.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,46.0,class45,did not,,9
1290645.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,51.0,class45,did,yes (accepted),5
1290646.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,56.0,class55,did,yes (accepted),10
1290647.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,51.0,class45,did,no (rejected),5
1290648.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,68.0,class65,did not,,9
1290649.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,66.0,class65,did,yes (accepted),5
1290650.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,51.0,class45,did not,,9
1290651.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,77.0,class75,did,yes (accepted),6
1290652.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,42.0,class35,did,yes (accepted),5
1290653.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,35.0,class35,did,yes (accepted),5
1290654.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,34.0,class25,did,yes (accepted),9
1290655.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,55.0,class55,did,yes (accepted),9
1290656.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,34.0,class25,did,yes (accepted),9
1290657.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,47.0,class45,did,yes (accepted),5
1290658.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,81.0,class75,did not,,1
1290659.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,37.0,class35,did not,,5
1290660.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,32.0,class25,did not,,9
1290661.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,52.0,class45,did,yes (accepted),5
1290662.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,73.0,class65,did,no (rejected),9
1290663.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,29.0,class25,did not,,5
1290664.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,23.0,class18,did not,,5
1290665.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,44.0,class35,did,yes (accepted),9
1290666.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,66.0,class65,did,no (rejected),2
1290667.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,53.0,class45,did not,,5
1290668.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,65.0,class65,did,no answer,6
1290669.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,62.0,class55,did,yes (accepted),7
1290670.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,51.0,class45,did,yes (accepted),9
1290671.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,22.0,class18,did not,,5
1290672.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,32.0,class25,did not,,9
1290673.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,23.0,class18,did not,,6
1290674.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,62.0,class55,did not,,6
1290675.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,65.0,class65,did,yes (accepted),8
1290676.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,73.0,class65,did not,,5
1290677.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,79.0,class75,did,yes (accepted),5
1290678.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,72.0,class65,did,yes (accepted),10
1290679.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,81.0,class75,did,no (rejected),9
1290680.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,62.0,class55,did,yes (accepted),9
1290681.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,24.0,class18,did not,,5
1290682.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,53.0,class45,did,yes (accepted),9
1290683.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,20.0,class18,did,yes (accepted),6
1290684.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,56.0,class55,did not,,5
1290685.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,19.0,class18,did not,,8
1290686.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,59.0,class55,did,yes (accepted),1
1290687.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,69.0,class65,did,no (rejected),5
1290688.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,76.0,class75,did,yes (accepted),5
1290689.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,41.0,class35,did not,,9
1290690.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,38.0,class35,did,yes (accepted),9
1290691.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,54.0,class45,did not,,9
1290692.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,36.0,class35,did not,,8
1290693.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,23.0,class18,did not,,5
1290694.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,32.0,class25,did not,,9
1290695.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,23.0,class18,did,yes (accepted),4
1290696.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,81.0,class75,did,yes (accepted),6
1290697.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,34.0,class25,did not,,5
1290698.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,80.0,class75,did not,,5
1290699.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,65.0,class65,did,yes (accepted),9
1290700.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,51.0,class45,did,yes (accepted),9
1290701.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,19.0,class18,did not,,5
1290702.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,65.0,class65,did,yes (accepted),5
1290703.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,63.0,class55,did not,,5
1290704.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,71.0,class65,did not,,8
1290705.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,59.0,class55,did,no (rejected),5
1290706.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,25.0,class25,did,no (rejected),6
1290707.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,63.0,class55,did,yes (accepted),2
1290708.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,66.0,class65,did,yes (accepted),8
1290709.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,74.0,class65,did,yes (accepted),10
1290710.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,42.0,class35,did,yes (accepted),5
1290711.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,47.0,class45,did,yes (accepted),8
1290712.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,63.0,class55,did not,,5
1290713.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,22.0,class18,did not,,6
1290714.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,57.0,class55,did not,,5
1290715.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,81.0,class75,did,yes (accepted),8
1290716.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,89.0,class75,did,no (rejected),5
1290717.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,69.0,class65,did,yes (accepted),6
1290718.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,72.0,class65,did not,,8
1290719.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,22.0,class18,did not,,5
1290720.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,72.0,class65,did,yes (accepted),5
1290721.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,62.0,class55,did not,,9
1290722.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,46.0,class45,did not,,9
1290723.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,39.0,class35,did not,,5
1290724.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,66.0,class65,did not,,5
1290725.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,56.0,class55,did,yes (accepted),9
1290726.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,77.0,class75,did,no (rejected),5
1290727.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,45.0,class45,did,yes (accepted),5
1290728.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,47.0,class45,did not,,9
1290729.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,71.0,class65,did not,,5
1290730.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,59.0,class55,did not,,10
1290731.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,45.0,class45,did not,,8
1290732.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,37.0,class35,did not,,9
1290733.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,80.0,class75,did,yes (accepted),5
1290734.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,71.0,class65,did,yes (accepted),9
1290735.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,69.0,class65,did,voted blank / did not vote for this voting proposal,5
1290736.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,67.0,class65,did,yes (accepted),5
1290737.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,53.0,class45,did not,,5
1290738.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,50.0,class45,did not,,6
1290739.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,21.0,class18,did not,,5
1290740.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,72.0,class65,did,yes (accepted),6
1290741.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,84.0,class75,did not,,5
1290742.0,2018-09-23,620,8,NaN,NaN,37.447463,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,63.0,class55,did not,,8
