"cities","cenv_Total number of hours of sunshine per day","cenv_Average temperature of warmest month - degrees","cenv_Average temperature of coldest month - degrees","cenv_Rainfall - litre/m²","cenv_Number of days ozone O3 concentrations exceed 120 µg/m³","cenv_Number of hours nitrogen dioxide NO2 concentrations exceed 200 µg/m³","cenv_Number of days particulate matter PM10 concentrations exceed 50 µg/m³","cenv_Accumulated ozone concentration in excess 70 µg/m³","cenv_Annual average concentration of NO2 (µg/m³)","cenv_Annual average concentration of PM10 (µg/m³)","cenv_Total use of water - m³","cenv_Price of a m³ of domestic water - Euro","cenv_Share of the urban wastewater load (in population equivalents) treated according to the applicable standard -%","cenv_Share of population connected to potable drinking water system - %","cenv_Share of population connected to sewerage treatment system - %","cenv_Municipal waste generated (domestic and commercial), total - 1000 t","cenv_Share of land (%): continuous residential urban fabric","cenv_Share of land (%): discontinuous residential urban fabric","cenv_Share of land (%): industrial, commercial, public, military and private units","cenv_Share of land (%): transport infrastructure","cenv_Share of land (%): other artificial areas","cenv_Share of land (%): green urban areas and sports and leisure facilities","cenv_Share of land (%): agricultural areas","cenv_Share of land (%): natural areas","clivcon_Private households (excluding institutional households)","clivcon_Proportion of households that are 1-person households","clivcon_One person households","clivcon_Average size of households","clivcon_Proportion of households that are lone-parent households","clivcon_Lone parent private households (with children aged 0 to under 18)","clivcon_Proportion of households that are lone-pensioner households","clivcon_Lone pensioner (above retirement age) households","clivcon_Proportion of households with children aged 0-17","clivcon_Households with children aged 0 to under 18","clivcon_Lone parent households per 100 households with children aged 0-17","clivcon_Population living in private households (excluding institutional households)","clivcon_Median disposable annual household income - EUR","clivcon_Average disposable annual household income - EUR","clivcon_Share of persons living in households with very low work intensity - %","clivcon_Share of persons at risk of poverty after social transfers -%","clivcon_Share of severely materially deprived persons -%","clivcon_Share of persons at risk of poverty or social exclusion -%","clivcon_Number of conventional dwellings","clivcon_Number of houses","clivcon_Number of apartments","clivcon_Proportion of households living in houses","clivcon_Number of households living in houses","clivcon_Proportion of households living in apartments","clivcon_Number of households living in apartments","clivcon_Proportion of households living in owned dwellings","clivcon_Households owning their own dwelling","clivcon_Households in social housing","clivcon_Households in private rented housing","clivcon_Dwellings lacking basic amenities","clivcon_Average area of living accommodation - m²/person","clivcon_Empty conventional dwellings","clivcon_Number of people in accommodation for the homeless","clivcon_Average annual rent for housing per m² - EUR","clivcon_Average price for buying a house - EUR","clivcon_Average price for buying an apartment - EUR","clivcon_Average price for buying a house per m2 - EUR","clivcon_Average price for buying an apartment per m2 - EUR","clivcon_Number of murders and violent deaths","clma_Activity rate","clma_Activity rate, male","clma_Economically active population, male","clma_Activity rate, female","clma_Economically active population, female","clma_Persons unemployed, total","clma_Unemployment rate, male","clma_Persons unemployed, male","clma_Unemployment rate, female","clma_Persons unemployed, female","clma_Unemployment rate","clma_Economically active population, 55-64, total","clma_Economically active population, 55-64, male","clma_Economically active population, 55-64, female","clma_Economically active population, 20-64, total","clma_Economically active population, 20-64, male","clma_Economically active population, 20-64, female","clma_Persons employed, 20-64, total","clma_Persons employed, 20-64, male","clma_Persons employed, 20-64, female","clma_Persons employed, 55-64, total","clma_Persons employed, 55-64, male","clma_Persons employed, 55-64, female","clma_Employment (jobs) in agriculture, fishery (NACE Rev. 2, A)","clma_Employment (jobs) in mining, manufacturing, energy (NACE Rev. 2, B-E)","clma_Total employment/jobs (workplace based)","clma_Employment (jobs) in construction (NACE Rev. 2, F)","clma_Employment (jobs) in trade, transport, hotels, restaurants (NACE Rev. 2, G to I)","clma_Employment (jobs) in information and communication (NACE Rev. 2, J)","clma_Employment (jobs) in financial and insurance activities (NACE Rev. 2, K)","clma_Employment (jobs) in real estate activities (NACE Rev. 2, L)","clma_Employment (jobs) in professional, scientific and technical activities; administrative and support service activities (NACE Rev. 2, M and N)","clma_Employment (jobs) in public administration, defence, education, human health and social work activities (NACE Rev. 2, O to Q)","clma_Employment (jobs) in arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies (NACE Rev. 2, R to T)","cpop1_Population on the 1st of January, total","cpop1_Population on the 1st of January, male","cpopcb_Nationals as a proportion of population","cpopcb_Nationals","cpopcb_EU foreigners as a proportion of population","cpopcb_EU foreigners","cpopcb_Non-EU foreigners as a proportion of population","cpopcb_Non-EU foreigners","cpopcb_Foreigners as a proportion of population","cpopcb_Native-born as a proportion of population","cpopcb_Native-born","cpopcb_Foreign-born as a proportion of population","cpopcb_Foreign-born","cpopcb_Foreign-born in a EU country","cpopcb_Foreign-born in a non-EU country","cpopcb_Foreigners","cpopcb_Population with the place of residence in the same dwelling, in the year before","cpopcb_Population with the place of residence in another dwelling in the same city/FUA, in the year before","cpopcb_Population with the place of residence in another dwelling outside the current city/FUA in the same country, in the year before","cpopcb_Population with the place of residence in another EU country, in the year before","cpopcb_Population with the place of residence outside the EU, in the year before","ctour_Number of cinema seats per 1000 residents","ctour_Number of cinema seats (total capacity)","ctour_Cinema attendance (per year)","ctour_Number of museum visitors (per year)","ctour_Number of theatres","ctour_Number of public libraries (all distribution points)","ctour_Number of public swimming pools (indoor and outdoor, excluding beaches)","ctour_Total nights spent in tourist accommodation establishments","ctour_Number of bed-places in tourist accommodation establishments","ctour_Number of available beds per 1000 residents","ctour_Nights spent in tourist accommodation establishments by residents","ctour_Total nights spent in tourist accommodation establishments per resident population","ctour_Nights spent in tourist accommodation establishments by non-residents","ctran_Share of journeys to work by car -%","ctran_Share of journeys to work by motorcycle -%","ctran_Share of journeys to work by bicycle -%","ctran_Share of journeys to work by foot -%","ctran_Share of journeys to work by public transport (rail, metro, bus, tram) -%","ctran_Share of journeys to work by car or motorcycle -%","ctran_Average time of journey to work - minutes","ctran_Average length of journey to work by private car - km","ctran_Number of registered cars per 1000 population","ctran_Number of private cars registered","ctran_People killed in road accidents per 10000 pop.","ctran_Number of deaths in road accidents","ctran_People commuting into the city","ctran_People commuting out of the city","ctran_Length of bicycle network (dedicated cycle paths and lanes) - km","ctran_Cost of a combined monthly ticket (all modes of public transport) for 5-10 km in the central zone - EUR","ctran_Cost of a taxi ride of 5 km to the centre at day time - EUR"
"Roma","","","","",21.57,0.57,26.1,4503.0,38.5,26.6,267639987.0,1.19,"","","",1642.83,3.83,14.54,8.25,6.34,2.14,4.79,49.48,10.63,1341918.0,40.58,459366.0,2.03,6.82,77253.0,"","",42.51,481177.0,16.06,2726733.0,"","","","","","",1137391.0,1259649.0,"",102.42,1159402.0,"","",71.55,809937.0,"",241249.0,11886.0,40.43,118531.0,"","","","","","",21.0,54.05,61.59,689333.0,47.41,620241.0,109720.0,7.79,53710.0,9.03,56009.0,8.38,316962.0,163232.0,153730.0,1239420.0,646927.0,592493.0,1134184.0,595389.0,538795.0,294679.0,152858.0,141821.0,"",65912.0,1069348.0,71453.0,360421.0,104612.0,51270.0,18168.0,267238.0,182970.0,47628.0,2747290.0,1307642.0,87.1,2393204.0,3.6,98491.0,9.3,255595.0,12.9,85.3,2342311.0,14.7,404979.0,99436.0,305543.0,354086.0,"","","","","","","","",23305990.0,"",264.0,"",42705319.0,299983.0,109.02,11405303.0,15.52,31300016.0,54.63,10.07,0.5,6.97,27.81,64.7,44.74,"",675.65,1859222.0,0.49,134.0,238494.0,48727.0,320.0,"",7.4
"Rotterdam (greater city)","","","","",4.0,0.0,6.5,1972.0,30.6,21.0,"",1.64,100.0,100.0,100.0,5394.0,"","","","","","","","",615719.0,44.09,271448.0,2.04,5.96,36726.0,13.65,84070.0,21.83,134404.0,27.33,1254432.0,23000.0,28100.0,16.5,18.4,"","",599420.0,227829.0,371591.0,"","","","","","","","","","",28805.0,"","","","","","",395.0,62.08,67.3,368302.0,57.1,335178.0,32377.0,4.49,16543.0,4.72,15834.0,4.6,98000.0,58000.0,40000.0,632483.0,331324.0,301160.0,610001.0,320541.0,289458.0,99370.0,54773.0,44597.0,200.0,47800.0,692000.0,32300.0,190600.0,23300.0,21500.0,5600.0,135800.0,211600.0,17300.0,1274944.0,628854.0,88.3,1125759.0,5.9,74603.0,5.8,74582.0,11.7,54.7,697312.0,25.8,328829.0,70798.0,258031.0,149185.0,"","","","","","","","","",28.0,47.0,24.0,1458000.0,8034.0,13.04,"",2.36,"","","","","","","","","",413.86,527642.0,0.19,24.0,204196.0,87752.0,1646.5,"",""
"Split (greater city)","","","","","","","","","","",22015000.0,1.57,"",90.1,98.0,69.9,"","","","","","","","",67813.0,27.18,18429.0,2.64,3.63,2146.0,9.84,5819.0,32.0,18920.0,11.34,178909.0,"","","","","","",60068.0,"","","","","","",93.27,55140.0,101.0,4786.0,151.0,25.0,15338.0,47.0,196.0,343893.0,143764.0,3087.0,4460.0,5.0,64.46,75.07,54297.0,55.26,46117.0,7904.0,3.73,2025.0,12.75,5879.0,7.87,9911.0,5722.0,4189.0,83975.0,43060.0,40915.0,79019.0,42755.0,36264.0,11315.0,4902.0,3630.0,254.0,8646.0,84000.0,7239.0,24961.0,2826.0,2765.0,846.0,10509.0,20840.0,5114.0,180568.0,85301.0,99.6,166376.0,0.1,199.0,0.3,540.0,0.4,89.4,149397.0,10.6,17718.0,2357.0,15361.0,740.0,"","","","","",20.08,3625.0,418265.0,484357.0,10.0,15.0,6.0,811912.0,25299.0,150.32,114248.0,4.82,697664.0,"","","","","","","","",435.32,78605.0,0.11,2.0,"","",17.0,60.0,9.0
"Szeged","",23.1,-1.3,837.6,"",0.0,12.0,"",18.0,25.1,9652320.0,1.96,94.97,97.82,93.07,43.0,"","","","","","","","",71875.0,41.48,29814.0,2.14,5.46,3921.0,16.53,11881.0,20.49,14729.0,26.62,153658.0,"","","","","","",88894.0,24919.0,54708.0,"","",2.82,2133.0,80.9,61260.0,3777.0,10742.0,1413.0,32.34,16381.0,142.0,"",134744.85,95563.71,1271.37,1721.36,0.0,58.22,66.59,41915.0,51.35,41090.0,1349.0,1.78,665.0,1.88,684.0,1.83,11462.0,6212.0,5250.0,78538.0,39579.0,38959.0,75305.0,37841.0,37464.0,11058.0,6092.0,4966.0,1383.0,13576.0,94746.0,6823.0,23802.0,5159.0,1750.0,1027.0,10609.0,25938.0,4675.0,157930.0,73684.0,97.0,153119.0,0.9,1487.0,2.1,3324.0,3.0,88.6,139964.0,11.4,17966.0,4994.0,12972.0,4811.0,144680.0,7873.0,4778.0,362.0,1104.0,18.59,2936.0,431067.0,103697.0,8.0,24.0,"",234998.0,6737.0,42.04,293116.0,1.47,58118.0,"","","","","","","","",385.24,60841.0,0.44,7.0,"","",61.0,24.29,6.58
"Valencia (greater city)","","","","","","","","","","","","","","","","","","","","","","","","",576719.0,28.51,164416.0,2.53,3.69,21294.0,12.06,69562.0,26.82,154677.0,13.77,1456635.0,"",27127.01,"","","","",697542.0,"","","","","","","","","","","","","","",90.67,253459.0,179304.0,1423.0,1799.0,18.0,57.96,64.53,388889.0,51.96,367849.0,92013.0,11.18,43496.0,13.19,48517.0,12.16,98831.0,52993.0,45838.0,726142.0,372968.0,353174.0,640156.0,332789.0,307367.0,83534.0,45979.0,37555.0,4004.0,44705.0,717453.0,40980.0,198993.0,28204.0,10325.0,11491.0,107243.0,231133.0,40375.0,1474632.0,709368.0,84.3,1242420.0,3.8,55357.0,12.0,176855.0,15.7,77.7,1145643.0,21.3,314580.0,46983.0,267597.0,232212.0,1309011.0,73582.0,26159.0,8109.0,47823.0,21.13,30423.0,4303338.0,"","",66.0,"","","","","","","","","","","","","","","",390.5,575845.0,0.14,21.0,"","","","",""
"Warszawa",7.0,21.1,-1.0,519.0,9.0,0.0,40.5,3312.0,24.3,31.6,270122500.0,0.98,"","","",806.5,"","","","","","","","",774611.0,37.08,287219.0,2.18,3.63,28087.0,14.84,114979.0,22.36,173170.0,16.22,1685535.0,"","","","","","",1077508.0,"","","","","","","","","","",22940.0,34.1,113780.0,1266.0,"",738655.0,2058.0,"","",22.0,"","","","","",18188.0,"",9580.0,"",8608.0,"","","","","","","","","","","","","",830.0,84567.0,1381473.0,44718.0,237902.0,68856.0,98597.0,26700.0,157694.0,211925.0,21194.0,1861599.0,859624.0,99.0,1691740.0,0.2,2585.0,0.4,6287.0,0.5,97.4,1664719.0,2.1,35893.0,13472.0,22421.0,8872.0,"","","","","",19.55,36393.0,6645080.0,12999882.0,26.0,265.0,34.0,2336943.0,31769.0,17.06,"",1.26,"","","","","","","","","",845.97,1574854.0,0.16,29.0,"","",773.4,24.4,4.47
"Wien (greater city)","","","","",24.6,0.0,20.0,4775.0,20.8,23.4,"","","","","","","","","","","","","","",865157.0,44.72,386922.0,2.03,4.95,42841.0,13.56,117357.0,21.02,181862.0,23.56,1752782.0,"","",14.65,21.58,8.8,28.45,984540.0,"","","","","","","","","","","","","","","","","","","","",60.34,65.99,475673.0,55.21,438271.0,112145.0,13.2,62784.0,11.26,49361.0,12.27,101266.0,57431.0,43835.0,868199.0,449570.0,418629.0,761957.0,390369.0,371588.0,88775.0,48852.0,39923.0,"","",1018087.0,"","","","","","","","",1766746.0,850596.0,75.8,1338533.0,10.2,180934.0,14.0,247279.0,24.2,67.8,1198565.0,32.2,568181.0,215824.0,352357.0,428213.0,"","","","","","","","","","","","",13440328.0,70150.0,39.71,"",7.61,"","","","","","","","","","","",0.12,21.0,"","","","",""
"Zagreb","","","","",3.0,0.0,39.0,"",35.0,"",114712000.0,2.51,"",95.3,92.0,250.0,"","","","","","","","",299343.0,32.29,96648.0,2.51,3.75,11651.0,10.92,33896.0,28.18,87484.0,13.32,751999.0,"","","","","","",314567.0,"","","","","","",90.9,282164.0,915.0,27231.0,1653.0,28.0,91606.0,350.0,180.0,195743.0,78803.0,1795.0,2830.0,35.0,60.01,64.8,192227.0,55.95,195673.0,10977.0,3.35,6442.0,2.32,4535.0,2.83,46129.0,27168.0,18962.0,377720.0,185999.0,191721.0,367231.0,179762.0,187469.0,54389.0,23933.0,17633.0,9186.0,79127.0,644298.0,35402.0,170092.0,46194.0,30110.0,5758.0,87769.0,153391.0,27269.0,760020.0,355284.0,99.3,802403.0,0.2,1285.0,0.5,4444.0,0.7,82.3,665269.0,17.7,142862.0,14756.0,128107.0,5730.0,"","","","","",16.0,12162.0,1567355.0,912318.0,78.0,340.0,20.0,780077.0,22096.0,27.39,239906.0,0.97,540171.0,"","","","","","","","",390.42,296727.0,0.36,27.0,"","",427.0,53.0,8.0
"Zurich (greater city)","","","","","","","","","","","","","","","","","","","","","","","","",339560.0,41.89,142244.0,2.07,2.71,9292.35,11.85,40237.0,21.52,73087.0,"",703247.0,"","","","","","",374486.0,25729.0,348757.0,7.28,24224.0,92.72,316990.0,14.64,49529.32,"",288680.33,"",41.23,1321.0,"",256.8,"","","","",1.0,69.97,75.02,228124.0,64.89,201097.75,20098.31,6.17,10295.38,6.14,9802.93,6.15,57259.21,30907.22,26351.99,408782.59,216438.78,192343.81,389585.09,206807.03,182778.06,54104.13,29028.48,25075.65,860.0,31816.0,744832.0,24722.0,137955.0,65426.0,78724.0,11628.0,175683.0,178490.0,39528.0,725893.0,364497.0,65.1,472643.0,22.6,163972.0,12.3,89278.0,34.9,55.6,403674.0,44.4,322219.0,160447.0,161772.0,253250.0,"","","","","",16.13,11634.0,1742045.0,1877500.0,17.0,104.0,"",5739471.0,27731.47,38.46,1877978.0,7.96,3861493.0,26.83,1.05,6.77,4.94,60.41,27.88,39.9,16.28,407.99,294192.0,0.26,19.0,238202.43,62484.9,"",91.0,35.0
"Łódź",5.0,20.1,-0.9,521.0,12.0,0.0,80.3,4102.0,22.6,38.9,39169600.0,1.0,"","","",275.1,6.36,17.59,12.29,6.61,1.64,7.44,36.49,11.59,324891.0,33.6,109149.0,2.23,4.03,13100.0,15.42,50085.0,22.15,71969.0,18.2,722980.0,"","","","","","",381270.0,"","","","","","","","","","",43100.0,32.5,24665.0,428.0,"",86136.0,1046.0,"","",20.0,"","","","","",14892.0,"",7779.0,"",7113.0,"","","","","","","","","","","","","",80.0,55527.0,332466.0,6295.0,54743.0,8644.0,13068.0,4335.0,33232.0,62786.0,4592.0,652015.0,297627.0,100.4,727609.0,0.0,322.0,0.1,961.0,0.2,99.0,717648.0,1.6,11244.0,6064.0,5180.0,1283.0,"","","","","",9.88,6445.0,1638920.0,782530.0,7.0,67.0,17.0,552829.0,6758.0,10.04,"",0.82,"","","","","","","","","",681.02,444038.0,0.29,19.0,"","",245.3,21.12,3.47
